No.	Time	Source	Destination	Protocol	Length	Info
3206	16.427287900	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3207	16.427289300	162.254.198.156	192.168.50.145	UDP	185	27036 → 51692 Len=143
3208	16.430004300	192.168.50.145	162.254.198.156	UDP	938	51692 → 27036 Len=896
3209	16.443062400	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3210	16.443124600	162.254.198.156	192.168.50.145	UDP	527	27036 → 51692 Len=485
3211	16.445935300	192.168.50.145	162.254.198.156	UDP	950	51692 → 27036 Len=908
3212	16.457979500	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3213	16.457981300	162.254.198.156	192.168.50.145	UDP	209	27036 → 51692 Len=167
3214	16.460875300	192.168.50.145	162.254.198.156	UDP	970	51692 → 27036 Len=928
3215	16.474794100	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3216	16.474795600	162.254.198.156	192.168.50.145	UDP	1299	27036 → 51692 Len=1257
3217	16.476737900	162.254.198.156	192.168.50.145	UDP	105	27036 → 51692 Len=63
3218	16.477722000	192.168.50.145	162.254.198.156	UDP	933	51692 → 27036 Len=891
3219	16.490235700	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3220	16.490241100	162.254.198.156	192.168.50.145	UDP	1174	27036 → 51692 Len=1132
3221	16.493880600	192.168.50.145	162.254.198.156	UDP	909	51692 → 27036 Len=867
3222	16.505533000	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3223	16.505535500	162.254.198.156	192.168.50.145	UDP	625	27036 → 51692 Len=583
3224	16.508906600	192.168.50.145	162.254.198.156	UDP	912	51692 → 27036 Len=870
3225	16.521155700	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3226	16.521218800	162.254.198.156	192.168.50.145	UDP	478	27036 → 51692 Len=436
3227	16.525678300	192.168.50.145	162.254.198.156	UDP	839	51692 → 27036 Len=797
3228	16.536551800	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3229	16.536557000	162.254.198.156	192.168.50.145	UDP	889	27036 → 51692 Len=847
3230	16.541287900	192.168.50.145	162.254.198.156	UDP	842	51692 → 27036 Len=800
